date,lat,lon,sst,source
2025-07-09,34.6042,127.2756,25.6531,KHOA_OPeNDAP
2025-07-10,34.6042,127.2756,25.4934,KHOA_OPeNDAP
2025-07-11,34.6042,127.2756,24.7721,KHOA_OPeNDAP
2025-07-12,34.6042,127.2756,24.9037,KHOA_OPeNDAP
2025-07-13,34.6042,127.2756,23.8257,KHOA_OPeNDAP
2025-07-14,34.6042,127.2756,24.5929,KHOA_OPeNDAP
2025-07-15,34.6042,127.2756,23.5623,KHOA_OPeNDAP
2025-07-16,34.6042,127.2756,23.4539,KHOA_OPeNDAP
2025-07-17,34.6042,127.2756,23.8081,KHOA_OPeNDAP
2025-07-18,34.6042,127.2756,24.355,KHOA_OPeNDAP
2025-07-19,34.6042,127.2756,24.1853,KHOA_OPeNDAP
2025-07-20,34.6042,127.2756,25.4104,KHOA_OPeNDAP
2025-07-21,34.6042,127.2756,26.2311,KHOA_OPeNDAP
2025-07-22,34.6042,127.2756,26.8068,KHOA_OPeNDAP
2025-07-23,34.6042,127.2756,27.504,KHOA_OPeNDAP
2025-07-24,34.6042,127.2756,27.4362,KHOA_OPeNDAP
2025-07-25,34.6042,127.2756,27.524,KHOA_OPeNDAP
2025-07-26,34.6042,127.2756,27.6509,KHOA_OPeNDAP
2025-07-27,34.6042,127.2756,27.8177,KHOA_OPeNDAP
2025-07-28,34.6042,127.2756,28.2809,KHOA_OPeNDAP
2025-07-29,34.6042,127.2756,28.1692,KHOA_OPeNDAP
2025-07-30,34.6042,127.2756,28.4294,KHOA_OPeNDAP
2025-07-31,34.6042,127.2756,28.6229,KHOA_OPeNDAP
2025-08-01,34.6042,127.2756,28.819,KHOA_OPeNDAP
2025-08-02,34.6042,127.2756,30.0739,KHOA_OPeNDAP
2025-08-03,34.6042,127.2756,28.4223,KHOA_OPeNDAP
2025-08-04,34.6042,127.2756,28.5991,KHOA_OPeNDAP
2025-08-05,34.6042,127.2756,28.6993,KHOA_OPeNDAP
2025-08-06,34.6042,127.2756,28.1406,KHOA_OPeNDAP
2025-08-07,34.6042,127.2756,27.5306,KHOA_OPeNDAP
2025-08-08,34.6042,127.2756,27.31,KHOA_OPeNDAP
2025-08-09,34.6042,127.2756,27.2788,KHOA_OPeNDAP
2025-08-10,34.6042,127.2756,26.0525,KHOA_OPeNDAP
2025-08-11,34.6042,127.2756,26.0562,KHOA_OPeNDAP
2025-08-12,34.6042,127.2756,26.0509,KHOA_OPeNDAP
2025-08-13,34.6042,127.2756,25.7849,KHOA_OPeNDAP
2025-08-14,34.6042,127.2756,26.9594,KHOA_OPeNDAP
2025-08-15,34.6042,127.2756,27.3917,KHOA_OPeNDAP
2025-08-16,34.6042,127.2756,27.5064,KHOA_OPeNDAP
2025-08-17,34.6042,127.2756,27.4355,KHOA_OPeNDAP
2025-08-18,34.6042,127.2756,27.4507,KHOA_OPeNDAP
2025-08-19,34.6042,127.2756,27.6864,KHOA_OPeNDAP
2025-08-20,34.6042,127.2756,27.714,KHOA_OPeNDAP
2025-08-21,34.6042,127.2756,27.9461,KHOA_OPeNDAP
2025-08-22,34.6042,127.2756,27.7495,KHOA_OPeNDAP
2025-08-23,34.6042,127.2756,27.148,KHOA_OPeNDAP
2025-08-24,34.6042,127.2756,26.8268,KHOA_OPeNDAP
2025-08-25,34.6042,127.2756,27.1198,KHOA_OPeNDAP
2025-08-26,34.6042,127.2756,26.5961,KHOA_OPeNDAP
2025-08-27,34.6042,127.2756,26.6513,KHOA_OPeNDAP
2025-08-28,34.6042,127.2756,26.7302,KHOA_OPeNDAP
2025-08-29,34.6042,127.2756,27.3698,KHOA_OPeNDAP
2025-08-30,34.6042,127.2756,27.8959,KHOA_OPeNDAP
2025-08-31,34.6042,127.2756,26.1856,KHOA_OPeNDAP
